Time, s;x;y;z
866.4;880.5533;950.0693;-879.4757
866.5;888.9512;950.10596;-885.16284
866.6;897.23083;950.14233;-891.02
866.7;905.3888;950.1782;-897.0447
866.8;913.42175;950.2137;-903.2344
866.9;921.3263;950.2487;-909.5865
867,00;929.09924;950.2833;-916.0983
867.1;936.73724;950.31744;-922.76715
867.2;944.2373;950.35114;-929.5903
867.3;951.5962;950.3844;-936.5647
867.4;958.8109;950.4171;-943.68756
867.5;965.8785;950.44934;-950.9559
867.6;972.79596;950.4811;-958.36664
867.7;979.56055;950.5123;-965.9167
867.8;986.1694;950.5431;-973.6029
867.9;992.61975;950.5733;-981.42206
868,00;998.90906;950.60297;-989.3709
868.1;1005.0346;950.6321;-997.4461
868.2;1010.99396;950.6607;-1005.6443
868.3;1016.7846;950.6887;-1013.9621
868.4;1022.4041;950.71625;-1022.39594
868.5;1027.8503;950.74316;-1030.9424
868.6;1033.1208;950.76953;-1039.5978
868.7;1038.2135;950.7953;-1048.3588
868.8;1043.1262;950.82043;-1057.2213
868.9;1047.8572;950.84503;-1066.182
869,00;1052.404;950.869;-1075.237
869.1;1056.7653;950.8924;-1084.3827
869.2;1060.939;950.91516;-1093.6151
869.3;1064.9233;950.9373;-1102.9303
869.4;1068.7169;950.9588;-1112.3247
869.5;1072.318;950.9797;-1121.7942
869.6;1075.7251;950.99994;-1131.3348
869.7;1078.9369;951.01953;-1140.9427
869.8;1081.952;951.0385;-1150.6139
869.9;1084.7693;951.0568;-1160.3442
870,00;1087.3876;951.07446;-1170.1298
870.1;1089.8057;951.09143;-1179.9664
870.2;1092.0227;951.1077;-1189.8501
870.3;1094.0377;951.12335;-1199.7767
870.4;1095.8499;951.1383;-1209.7421
870.5;1097.4585;951.1526;-1219.7422
870.6;1098.8629;951.1662;-1229.7727
870.7;1100.0625;951.1791;-1239.8297
870.8;1101.0569;951.1913;-1249.9087
870.9;1101.8456;951.20276;-1260.0059
871,00;1102.4282;951.21356;-1270.1167
871.1;1102.8047;951.22363;-1280.2372
871.2;1102.9749;951.23303;-1290.363
871.3;1102.9385;951.2417;-1300.4902
871.4;1102.6958;951.24963;-1310.6143
871.5;1102.2468;951.2569;-1320.7312
871.6;1101.5917;951.2634;-1330.8368
871.7;1100.7307;951.26917;-1340.9268
871.8;1099.6643;951.27423;-1350.997
871.9;1098.393;951.27856;-1361.0432
872,00;1096.9171;951.28217;-1371.0613
872.1;1095.2374;951.28503;-1381.0472
872.2;1093.3546;951.2872;-1390.9967
872.3;1091.2694;951.2886;-1400.9058
872.4;1088.9827;951.28925;-1410.77
872.5;1086.4954;951.2891;-1420.5857
872.6;1083.8087;951.2883;-1430.3485
872.7;1080.9236;951.28674;-1440.0546
872.8;1077.8412;951.2844;-1449.6997
872.9;1074.563;951.2814;-1459.28
873,00;1071.0902;951.2775;-1468.7915
873.1;1067.4243;951.273;-1478.2302
873.2;1063.5669;951.2677;-1487.5923
873.3;1059.5195;951.26166;-1496.8738
873.4;1055.2837;951.2549;-1506.0708
873.5;1050.8615;951.2474;-1515.1797
873.6;1046.2544;951.2391;-1524.1964
873.7;1041.4646;951.23004;-1533.1176
873.8;1036.494;951.2203;-1541.9392
873.9;1031.3446;951.2098;-1550.6577
874,00;1026.0187;951.1985;-1559.2695
874.1;1020.5182;951.18646;-1567.7711
874.2;1014.84564;951.17377;-1576.1588
874.3;1009.00323;951.1603;-1584.4292
874.4;1002.99347;951.14606;-1592.5789
874.5;996.81885;951.1311;-1600.6045
874.6;990.4819;951.11536;-1608.5026
874.7;983.9852;951.09894;-1616.27
874.8;977.33154;951.0818;-1623.9034
874.9;970.52356;951.0639;-1631.3998
875,00;963.5642;951.0453;-1638.756
875.1;956.45624;951.02594;-1645.9688
875.2;949.2027;951.00586;-1653.0353
875.3;941.80646;950.98505;-1659.9526
875.4;934.27075;950.96356;-1666.7178
875.5;926.5986;950.94135;-1673.3281
875.6;918.79315;950.9184;-1679.7808
875.7;910.85767;950.8948;-1686.0731
875.8;902.7955;950.8704;-1692.2024
875.9;894.60986;950.84534;-1698.1663
876,00;886.30426;950.81964;-1703.962
876.1;877.8821;950.79315;-1709.5874
876.2;869.34686;950.76605;-1715.04
876.3;860.702;950.7382;-1720.3177
876.4;851.9513;950.7097;-1725.4181
876.5;843.09814;950.68054;-1730.3391
876.6;834.14636;950.6507;-1735.0787
876.7;825.0996;950.6202;-1739.6349
876.8;815.9617;950.589;-1744.0059
876.9;806.7363;950.5572;-1748.1896
877,00;797.4273;950.52466;-1752.1844
877.1;788.0386;950.4915;-1755.9889
877.2;778.57404;950.45776;-1759.6011
877.3;769.03754;950.42334;-1763.0195
877.4;759.43304;950.38824;-1766.243
877.5;749.7646;950.35254;-1769.27
877.6;740.0362;950.3162;-1772.0992
877.7;730.25183;950.2793;-1774.7296
877.8;720.4156;950.24176;-1777.1599
877.9;710.53156;950.2036;-1779.3893
878,00;700.6038;950.16486;-1781.4165
878.1;690.6365;950.12555;-1783.241
878.2;680.6338;950.08563;-1784.8617
878.3;670.59973;950.0451;-1786.2781
878.4;660.53864;950.004;-1787.4896
878.5;650.4546;949.96234;-1788.4957
878.6;640.35175;949.92017;-1789.2958
878.7;630.23444;949.8774;-1789.8898
878.8;620.10675;949.8341;-1790.2771
878.9;609.97296;949.7902;-1790.4578
879,00;599.8372;949.74585;-1790.4316
879.1;589.7038;949.7009;-1790.1986
879.2;579.57697;949.6555;-1789.7589
879.3;569.46075;949.60956;-1789.1127
879.4;559.35956;949.5631;-1788.26
879.5;549.2775;949.5162;-1787.2014
879.6;539.2188;949.46875;-1785.9373
879.7;529.1876;949.42084;-1784.468
879.8;519.1881;949.37244;-1782.7942
879.9;509.22455;949.3236;-1780.9166
880,00;499.301;949.2743;-1778.8359
880.1;489.4216;949.2245;-1776.5531
880.2;479.5905;949.1743;-1774.069
880.3;469.8118;949.12366;-1771.3845
880.4;460.08957;949.07263;-1768.5009
880.5;450.42786;949.0211;-1765.4192
880.6;440.83072;948.96924;-1762.1407
880.7;431.30212;948.91693;-1758.667
880.8;421.8461;948.86426;-1754.9991
880.9;412.46655;948.8112;-1751.1389
881,00;403.16742;948.7578;-1747.0876
881.1;393.95258;948.704;-1742.8472
881.2;384.8259;948.64984;-1738.4193
881.3;375.7912;948.59534;-1733.8057
881.4;366.85226;948.54047;-1729.0083
881.5;358.0128;948.4853;-1724.029
881.6;349.27652;948.4298;-1718.8701
881.7;340.6471;948.37396;-1713.5336
881.8;332.12814;948.3179;-1708.0216
881.9;323.7232;948.2615;-1702.3365
882,00;315.43585;948.2048;-1696.4806
882.1;307.26953;948.1478;-1690.4564
882.2;299.22763;948.0906;-1684.2662
882.3;291.3136;948.0331;-1677.9127
882.4;283.5307;947.97534;-1671.3987
882.5;275.88223;947.91736;-1664.7264
882.6;268.3714;947.8592;-1657.8992
882.7;261.00137;947.8007;-1650.9193
882.8;253.7752;947.7421;-1643.79
882.9;246.69598;947.6833;-1636.5143
883,00;239.76668;947.62427;-1629.095
883.1;232.99019;947.56506;-1621.5352
883.2;226.36937;947.5057;-1613.8381
883.3;219.90703;947.4461;-1606.0068
883.4;213.60588;947.3864;-1598.0448
883.5;207.46858;947.3266;-1589.9552
883.6;201.49771;947.2666;-1581.7415
883.7;195.69582;947.20654;-1573.407
883.8;190.06534;947.1463;-1564.9551
883.9;184.60864;947.086;-1556.3895
884,00;179.32805;947.0256;-1547.7137
884.1;174.22578;946.9651;-1538.9313
884.2;169.30403;946.90454;-1530.046
884.3;164.56485;946.84393;-1521.0614
884.4;160.01025;946.7832;-1511.9813
884.5;155.6422;946.72253;-1502.8096
884.6;151.46251;946.66174;-1493.55
884.7;147.47299;946.60095;-1484.2064
884.8;143.67532;946.54016;-1474.7826
884.9;140.07114;946.4793;-1465.2827
885,00;136.66197;946.4185;-1455.7107
885.1;133.44926;946.3577;-1446.0704
885.2;130.4344;946.29694;-1436.366
885.3;127.618675;946.2362;-1426.6013
885.4;125.003296;946.1755;-1416.7808
885.5;122.589386;946.11487;-1406.9082
885.6;120.37799;946.05426;-1396.9879
885.7;118.370056;945.9938;-1387.0239
885.8;116.56646;945.93335;-1377.0205
885.9;114.96799;945.873;-1366.9819
886,00;113.57534;945.81274;-1356.9121
886.1;112.38913;945.7526;-1346.8156
886.2;111.409874;945.69257;-1336.6963
886.3;110.63803;945.6327;-1326.5587
886.4;110.07394;945.57294;-1316.407
886.5;109.717865;945.51337;-1306.2455
886.6;109.56999;945.4539;-1296.0782
886.7;109.63041;945.39465;-1285.9098
886.8;109.899124;945.3355;-1275.7441
886.9;110.376045;945.2766;-1265.5858
887,00;111.061;945.2179;-1255.4388
887.1;111.953735;945.15936;-1245.3077
887.2;113.0539;945.1011;-1235.1965
887.3;114.36107;945.04297;-1225.1096
887.4;115.8747;944.9851;-1215.0511
887.5;117.59421;944.9275;-1205.0255
887.6;119.51889;944.8701;-1195.0367
887.7;121.64796;944.81305;-1185.089
887.8;123.98054;944.75616;-1175.1868
887.9;126.51569;944.69965;-1165.3339
888,00;129.25238;944.6433;-1155.5347
888.1;132.18945;944.58734;-1145.7932
888.2;135.32573;944.5317;-1136.1136
888.3;138.65991;944.47626;-1126.5001
888.4;142.1906;944.4212;-1116.9564
888.5;145.91635;944.36646;-1107.4869
888.6;149.83562;944.3121;-1098.0953
888.7;153.94678;944.258;-1088.7858
888.8;158.24812;944.2043;-1079.5621
888.9;162.73787;944.15094;-1070.4282
889,00;167.41414;944.098;-1061.3881
889.1;172.275;944.0454;-1052.4453
889.2;177.31842;943.99316;-1043.6038
889.3;182.54228;943.94135;-1034.8673
889.4;187.94443;943.88995;-1026.2394
889.5;193.5226;943.8389;-1017.72394
889.6;199.27446;943.7883;-1009.32434
889.7;205.19762;943.7381;-1001.0442
889.8;211.28958;943.68835;-992.887
889.9;217.54782;943.63904;-984.85626
890,00;223.9697;943.5902;-976.9554
890.1;230.55254;943.5418;-969.18756
890.2;237.29356;943.49384;-961.5563
890.3;244.18999;943.44635;-954.06464
890.4;251.23889;943.3993;-946.7158
890.5;258.43732;943.3528;-939.513
890.6;265.78226;943.3067;-932.45917
890.7;273.27063;943.26117;-925.5574
890.8;280.8993;943.2161;-918.8104
890.9;288.66504;943.1716;-912.2213
891,00;296.56458;943.12756;-905.7928
891.1;304.59464;943.08405;-899.5276
891.2;312.75183;943.041;-893.4283
891.3;321.0327;942.9986;-887.49756
891.4;329.4338;942.95667;-881.7379
891.5;337.9516;942.9153;-876.1518
891.6;346.5825;942.87445;-870.7415
891.7;355.32285;942.83417;-865.50946
891.8;364.16898;942.7945;-860.45776
891.9;373.11716;942.7554;-855.5886
892,00;382.16367;942.7168;-850.9041
892.1;391.30466;942.6788;-846.4062
892.2;400.53625;942.64136;-842.0968
892.3;409.8546;942.60455;-837.9778
892.4;419.2558;942.56836;-834.05084
892.5;428.7358;942.5327;-830.3177
892.6;438.2907;942.4977;-826.7799
892.7;447.91644;942.46326;-823.43896
892.8;457.60892;942.4295;-820.2964
892.9;467.3641;942.3963;-817.3534
893,00;477.17783;942.3637;-814.6113
893.1;487.046;942.3318;-812.07135
893.2;496.96442;942.3005;-809.73444
893.3;506.92892;942.2698;-807.60175
893.4;516.9353;942.23975;-805.67413
893.5;526.9793;942.2104;-803.95233
893.6;537.0567;942.18164;-802.4372
893.7;547.16327;942.1535;-801.12933
893.8;557.29474;942.12604;-800.0293
893.9;567.44684;942.09924;-799.13763
894,00;577.6152;942.0731;-798.4546
894.1;587.7956;942.04767;-797.9806
894.2;597.9837;942.0228;-797.7158
894.3;608.17523;941.9987;-797.66034
894.4;618.36584;941.9752;-797.8142
894.5;628.55133;941.95245;-798.1774
894.6;638.72723;941.93036;-798.74976
894.7;648.8894;941.9089;-799.531
894.8;659.03345;941.8881;-800.5209
894.9;669.1551;941.86804;-801.719
895,00;679.2501;941.8487;-803.1247
895.1;689.31415;941.82996;-804.73755
895.2;699.3431;941.81195;-806.5568
895.3;709.3325;941.7946;-808.5818
895.4;719.2783;941.778;-810.8115
895.5;729.17633;941.7621;-813.2452
895.6;739.0223;941.7468;-815.88165
895.7;748.812;941.7323;-818.71985
895.8;758.5414;941.71844;-821.7586
895.9;768.20636;941.7053;-824.9966
896,00;777.8028;941.6929;-828.4325
896.1;787.3266;941.68115;-832.0648
896.2;796.7738;941.6701;-835.8921
896.3;806.14044;941.6598;-839.9126
896.4;815.4224;941.65015;-844.12476
896.5;824.61597;941.64124;-848.52673
896.6;833.71716;941.633;-853.11664
896.7;842.72205;941.6255;-857.8926
896.8;851.62695;941.61865;-862.8525
896.9;860.42804;941.61255;-867.9943
897,00;869.1216;941.6071;-873.31586
897.1;877.704;941.6024;-878.8149
897.2;886.1715;941.5984;-884.4891
897.3;894.5207;941.5951;-890.336
897.4;902.7479;941.5925;-896.35315
897.5;910.84973;941.59064;-902.5381
897.6;918.82275;941.5894;-908.8881
897.7;926.6636;941.5889;-915.40063
897.8;934.3689;941.5891;-922.07275
897.9;941.9354;941.59;-928.90173
898,00;949.36005;941.5916;-935.8847
898.1;956.6395;941.5939;-943.0187
898.2;963.7709;941.59686;-950.3006
898.3;970.75104;941.6005;-957.7275
898.4;977.5771;941.60486;-965.2961
898.5;984.24615;941.6099;-973.00323
898.6;990.75543;941.61566;-980.8457
898.7;997.1021;941.6221;-988.8201
898.8;1003.28357;941.62915;-996.9232
898.9;1009.2972;941.6369;-1005.1514
899,00;1015.14044;941.6454;-1013.50134
899.1;1020.81085;941.6545;-1021.9695
899.2;1026.306;941.66425;-1030.5521
899.3;1031.6237;941.67474;-1039.2457
899.4;1036.7616;941.68585;-1048.0466
899.5;1041.7175;941.69763;-1056.951
899.6;1046.4894;941.7101;-1065.9553
899.7;1051.0753;941.7232;-1075.0555
899.8;1055.4731;941.73694;-1084.2478
899.9;1059.6813;941.75134;-1093.5284
900,00;1063.6978;941.7664;-1102.8933
900.1;1067.521;941.7821;-1112.3385
900.2;1071.1494;941.7984;-1121.8601
900.3;1074.5814;941.81537;-1131.4541
900.4;1077.8156;941.833;-1141.1163
900.5;1080.8506;941.8512;-1150.8427
900.6;1083.6852;941.87006;-1160.6292
900.7;1086.318;941.8895;-1170.4717
900.8;1088.7482;941.9096;-1180.3658
900.9;1090.9746;941.9303;-1190.3077
901,00;1092.9963;941.9516;-1200.293
901.1;1094.8126;941.9735;-1210.3174
901.2;1096.4225;941.99603;-1220.3768
901.3;1097.8256;942.0191;-1230.4669
901.4;1099.0211;942.0428;-1240.5835
901.5;1100.0087;942.0671;-1250.7223
901.6;1100.7877;942.0919;-1260.8789
901.7;1101.3582;942.1174;-1271.0491
901.8;1101.7196;942.1433;-1281.2286
901.9;1101.872;942.16986;-1291.4132
902,00;1101.8153;942.197;-1301.5986
902.1;1101.5494;942.2247;-1311.7803
902.2;1101.0747;942.25287;-1321.9542
902.3;1100.3912;942.2816;-1332.1158
902.4;1099.4993;942.3109;-1342.2611
902.5;1098.3993;942.34076;-1352.3857
902.6;1097.0917;942.3711;-1362.4852
902.7;1095.5771;942.402;-1372.5555
902.8;1093.8563;942.43335;-1382.5924
902.9;1091.9299;942.4652;-1392.5916
903,00;1089.7987;942.4976;-1402.5487
903.1;1087.4636;942.5305;-1412.4597
903.2;1084.9258;942.5639;-1422.3206
903.3;1082.1862;942.5978;-1432.1268
903.4;1079.246;942.6321;-1441.8745
903.5;1076.1064;942.66693;-1451.5596
903.6;1072.7689;942.7022;-1461.1779
903.7;1069.2349;942.7379;-1470.7255
903.8;1065.5059;942.7741;-1480.1981
903.9;1061.5833;942.8107;-1489.5919
904,00;1057.469;942.84784;-1498.9031
904.1;1053.1646;942.8853;-1508.1276
904.2;1048.672;942.9233;-1517.2615
904.3;1043.9932;942.9616;-1526.301
904.4;1039.13;943.00037;-1535.2424
904.5;1034.0846;943.03955;-1544.0819
904.6;1028.8591;943.0791;-1552.8157
904.7;1023.4558;943.1191;-1561.4402
904.8;1017.8769;943.1594;-1569.9518
904.9;1012.12476;943.2002;-1578.3468
905,00;1006.20184;943.2413;-1586.622
905.1;1000.11066;943.2827;-1594.7736
905.2;993.8538;943.3245;-1602.7982
905.3;987.4339;943.3667;-1610.6926
905.4;980.8537;943.40924;-1618.4534
905.5;974.11597;943.4521;-1626.0774
905.6;967.2236;943.49524;-1633.5614
905.7;960.1794;943.53876;-1640.9022
905.8;952.98645;943.5826;-1648.0968
905.9;945.64777;943.6267;-1655.1422
906,00;938.16644;943.67114;-1662.0354
906.1;930.54565;943.7158;-1668.7736
906.2;922.7886;943.76086;-1675.3538
906.3;914.8985;943.8061;-1681.7734
906.4;906.8788;943.8516;-1688.0298
906.5;898.73285;943.89746;-1694.1202
906.6;890.46405;943.94354;-1700.0421
906.7;882.07587;943.9898;-1705.7932
906.8;873.57196;944.0364;-1711.371
906.9;864.9558;944.0831;-1716.773
907,00;856.231;944.1301;-1721.9972
907.1;847.40137;944.17737;-1727.0413
907.2;838.4705;944.2248;-1731.9032
907.3;829.44226;944.2724;-1736.5809
907.4;820.3204;944.32025;-1741.0725
907.5;811.1087;944.3683;-1745.3762
907.6;801.8111;944.41644;-1749.49
907.7;792.4315;944.4648;-1753.4124
907.8;782.9739;944.5133;-1757.1416
907.9;773.4422;944.562;-1760.6761
908,00;763.84045;944.61084;-1764.0145
908.1;754.17267;944.6598;-1767.1555
908.2;744.44293;944.7089;-1770.0977
908.3;734.65533;944.7581;-1772.8398
908.4;724.81396;944.8075;-1775.3809
908.5;714.923;944.85693;-1777.7197
908.6;704.9865;944.9065;-1779.8555
908.7;695.0088;944.9561;-1781.7871
908.8;684.9939;945.00586;-1783.514
908.9;674.94617;945.05566;-1785.0355
909,00;664.8697;945.1056;-1786.3508
909.1;654.7688;945.1555;-1787.4595
909.2;644.64764;945.2055;-1788.3611
909.3;634.51056;945.2556;-1789.0553
909.4;624.3617;945.30566;-1789.5417
909.5;614.2054;945.35583;-1789.8204
909.6;604.04584;945.40594;-1789.891
909.7;593.8873;945.4562;-1789.7537
909.8;583.73413;945.50635;-1789.4084
909.9;573.59045;945.5565;-1788.8555
910,00;563.4606;945.60675;-1788.095
910.1;553.34875;945.6569;-1787.1274
910.2;543.25916;945.7071;-1785.9531
910.3;533.1961;945.7572;-1784.5726
910.4;523.1637;945.8073;-1782.9866
910.5;513.1662;945.85736;-1781.1956
910.6;503.2078;945.9074;-1779.2004
910.7;493.29263;945.95734;-1777.002
910.8;483.42487;946.00726;-1774.6012
910.9;473.60858;946.05707;-1771.9991
911,00;463.84793;946.1068;-1769.1969
911.1;454.14697;946.1565;-1766.1957
911.2;444.50974;946.2061;-1762.9967
911.3;434.94028;946.25555;-1759.6013
911.4;425.4426;946.30493;-1756.011
911.5;416.02063;946.35425;-1752.2273
911.6;406.67834;946.4034;-1748.2518
911.7;397.41962;946.4524;-1744.0862
911.8;388.24832;946.5013;-1739.7322
911.9;379.16824;946.55005;-1735.1917
912,00;370.18323;946.5987;-1730.4664
912.1;361.297;946.64716;-1725.5587
912.2;352.51324;946.69543;-1720.4705
912.3;343.83566;946.7436;-1715.2037
912.4;335.26782;946.79156;-1709.7609
912.5;326.81332;946.83936;-1704.144
912.6;318.4757;946.88696;-1698.3558
912.7;310.25842;946.9344;-1692.3984
912.8;302.16486;946.9816;-1686.2744
912.9;294.19846;947.0286;-1679.9865
913,00;286.36246;947.07544;-1673.5371
913.1;278.6602;947.1221;-1666.9291
913.2;271.09482;947.1684;-1660.1652
913.3;263.6695;947.2146;-1653.2482
913.4;256.38733;947.2605;-1646.181
913.5;249.25133;947.30615;-1638.9667
913.6;242.26447;947.3516;-1631.6083
913.7;235.42964;947.3968;-1624.1086
913.8;228.74971;947.4417;-1616.4712
913.9;222.22743;947.4864;-1608.699
914,00;215.86552;947.5308;-1600.7953
914.1;209.66663;947.57495;-1592.7634
914.2;203.63332;947.6188;-1584.6068
914.3;197.76808;947.66235;-1576.3287
914.4;192.0734;947.7056;-1567.9327
914.5;186.55157;947.7486;-1559.4224
914.6;181.20494;947.7913;-1550.8011
914.7;176.0357;947.8337;-1542.0726
914.8;171.046;947.87573;-1533.2405
914.9;166.23792;947.91754;-1524.3085
915,00;161.61343;947.959;-1515.2803
915.1;157.17447;948.00006;-1506.1597
915.2;152.92285;948.0409;-1496.9506
915.3;148.86035;948.08136;-1487.6566
915.4;144.98865;948.12146;-1478.2817
915.5;141.30934;948.16125;-1468.8301
915.6;137.82396;948.2007;-1459.3053
915.7;134.53394;948.23975;-1449.7115
915.8;131.44064;948.2785;-1440.0527
915.9;128.54533;948.31683;-1430.3329
916,00;125.849236;948.35486;-1420.5562
916.1;123.35344;948.3925;-1410.7266
916.2;121.058975;948.4298;-1400.8483
916.3;118.96679;948.4667;-1390.9253
916.4;117.07775;948.5032;-1380.9618
916.5;115.39263;948.5393;-1370.9619
916.6;113.91212;948.5751;-1360.9299
916.7;112.63682;948.6105;-1350.87
916.8;111.56726;948.64545;-1340.7863
916.9;110.70387;948.68;-1330.6829
917,00;110.047005;948.7142;-1320.5641
917.1;109.596924;948.7479;-1310.4342
917.2;109.353806;948.7813;-1300.2974
917.3;109.31775;948.8143;-1290.1577
917.4;109.488754;948.8468;-1280.0197
917.5;109.866745;948.87897;-1269.8873
917.6;110.451546;948.91064;-1259.7649
917.7;111.24292;948.94196;-1249.6567
917.8;112.24052;948.97284;-1239.5669
917.9;113.443924;949.0033;-1229.4996
918,00;114.85262;949.0333;-1219.4591
918.1;116.46603;949.0629;-1209.4496
918.2;118.283455;949.09204;-1199.4751
918.3;120.30414;949.1208;-1189.5399
918.4;122.52724;949.1491;-1179.6482
918.5;124.95182;949.17694;-1169.8041
918.6;127.576866;949.20435;-1160.0115
918.7;130.40128;949.2313;-1150.2747
918.8;133.42387;949.2579;-1140.5975
918.9;136.6434;949.28394;-1130.9843
919,00;140.0585;949.3096;-1121.4387
919.1;143.66776;949.3348;-1111.965
919.2;147.46965;949.3595;-1102.5669
919.3;151.4626;949.3838;-1093.2485
919.4;155.64494;949.40765;-1084.0135
919.5;160.01492;949.431;-1074.866
919.6;164.57074;949.4539;-1065.8096
919.7;169.31047;949.47644;-1056.8481
919.8;174.23216;949.4984;-1047.9852
919.9;179.33374;949.52;-1039.2247
920,00;184.6131;949.5411;-1030.5703
920.1;190.06802;949.56177;-1022.0253
920.2;195.69626;949.5819;-1013.59357
920.3;201.49544;949.6017;-1005.2785
920.4;207.46315;949.6209;-997.0835
920.5;213.59692;949.6398;-989.0121
920.6;219.8942;949.6581;-981.06757
920.7;226.35236;949.67596;-973.2532
